Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
10-Aug-10,07-Apr-11,IT,P0089,Desc P0089,VO,ORD1984,580.44,EUR,30,R019
07-Dec-09,10-Aug-10,IT,P0022,Desc P0022,VO,ORD1501,630.91,EUR,37,R011
26-Jan-09,24-Sep-09,IT,P0011,Desc P0011,VO,ORD8141,393.32,EUR,21,R020
04-Sep-09,29-May-10,TR,P0099,Desc P0099,VO,ORD7055,724.94,TRY,39,R004
23-Mar-10,31-Aug-10,DE,P0004,Desc P0004,VO,ORD8378,365.28,EUR,35,R011
28-Nov-10,04-Jun-11,IT,P0006,Desc P0006,VO,ORD8701,336.84,EUR,20,R001
02-Feb-09,10-Dec-09,NL,P0100,Desc P0100,VO,ORD9650,108.96,EUR,8,R011
13-Apr-09,17-Aug-09,BE,P0021,Desc P0021,VO,ORD7905,20.3,EUR,2,R002
25-Aug-09,06-Apr-10,ES,P0020,Desc P0020,VO,ORD1555,247.2,EUR,14,R014
14-Aug-09,24-Nov-09,SE,P0022,Desc P0022,VO,ORD5541,569.18,SEK,49,R001
18-Oct-09,08-Jul-10,PL,P0086,Desc P0086,VO,ORD7844,808.87,PLN,49,R016
22-Aug-09,16-Dec-09,ES,P0018,Desc P0018,VO,ORD9407,432.51,EUR,29,R020
30-May-10,25-Oct-10,PL,P0092,Desc P0092,VO,ORD9712,116.85,PLN,6,R004
02-Oct-10,19-Apr-11,SE,P0042,Desc P0042,VO,ORD4426,484.28,SEK,26,R018
22-Apr-09,06-Feb-10,DE,P0031,Desc P0031,VO,ORD1692,463.26,EUR,32,R002
03-Jul-10,30-Dec-10,SE,P0037,Desc P0037,VO,ORD9255,231.49,SEK,15,R012
20-Feb-10,09-Feb-11,BE,P0014,Desc P0014,VO,ORD2812,151.78,EUR,8,R012
29-Nov-09,29-Apr-10,FI,P0060,Desc P0060,VO,ORD2957,616.39,EUR,36,R011
30-Apr-09,19-Dec-09,ES,P0080,Desc P0080,VO,ORD9936,619.65,EUR,49,R013
05-Jul-10,16-Jun-11,FR,P0064,Desc P0064,VO,ORD5763,259.32,EUR,15,R004
14-Mar-10,23-Jul-10,TR,P0053,Desc P0053,VO,ORD7713,216.3,TRY,17,R001
19-Sep-10,13-Jun-11,TR,P0059,Desc P0059,VO,ORD7357,576.85,TRY,44,R003
12-Aug-09,18-Jan-10,IT,P0071,Desc P0071,VO,ORD3528,230.35,EUR,18,R011
14-Feb-10,07-Jul-10,PL,P0044,Desc P0044,VO,ORD2405,494.69,PLN,47,R001
29-Dec-10,17-Apr-11,PL,P0066,Desc P0066,VO,ORD3325,62.12,PLN,6,R019
01-Aug-10,17-Jan-11,FI,P0056,Desc P0056,VO,ORD4744,309.35,EUR,16,R003
16-Feb-10,01-Aug-10,TR,P0087,Desc P0087,VO,ORD2530,289.45,TRY,21,R014
10-Oct-09,16-May-10,FI,P0018,Desc P0018,VO,ORD2995,155.71,EUR,9,R013
26-Dec-09,13-Nov-10,PL,P0052,Desc P0052,VO,ORD5761,243.23,PLN,16,R018
23-Feb-09,18-Sep-09,SE,P0005,Desc P0005,VO,ORD2095,182.56,SEK,10,R007
05-Sep-10,12-Aug-11,PL,P0054,Desc P0054,VO,ORD9387,128.6,PLN,12,R006
10-Aug-09,15-Mar-10,IT,P0036,Desc P0036,VO,ORD9632,374.56,EUR,22,R014
13-Mar-10,30-Aug-10,BE,P0061,Desc P0061,VO,ORD7135,280.82,EUR,27,R019
03-Dec-09,11-Mar-10,DE,P0058,Desc P0058,VO,ORD4894,187.26,EUR,12,R005
14-Aug-10,16-Feb-11,FR,P0054,Desc P0054,VO,ORD6291,177.15,EUR,9,R005
24-Nov-09,19-May-10,TR,P0004,Desc P0004,VO,ORD2515,294.85,TRY,24,R005
25-Jun-10,15-Jan-11,SE,P0090,Desc P0090,VO,ORD6912,466.95,SEK,42,R017
23-Jan-10,23-May-10,ES,P0094,Desc P0094,VO,ORD2756,409.17,EUR,26,R011
13-Apr-10,30-Nov-10,FI,P0047,Desc P0047,VO,ORD6955,470.25,EUR,36,R004
22-Apr-09,27-Jul-09,ES,P0021,Desc P0021,VO,ORD1803,317.54,EUR,28,R007
24-Nov-09,24-Apr-10,BE,P0053,Desc P0053,VO,ORD7990,634.61,EUR,44,R015
20-Sep-10,22-Mar-11,IT,P0043,Desc P0043,VO,ORD5899,136.04,EUR,11,R013
04-Dec-09,20-Apr-10,BE,P0006,Desc P0006,VO,ORD9684,457.29,EUR,25,R019
24-Jun-10,05-Dec-10,DE,P0069,Desc P0069,VO,ORD9395,167.14,EUR,9,R006
20-Sep-10,04-Feb-11,IT,P0034,Desc P0034,VO,ORD3605,196.47,EUR,14,R006
19-Apr-09,14-Apr-10,FR,P0021,Desc P0021,VO,ORD8226,441.51,EUR,41,R003
19-Oct-09,27-May-10,NL,P0011,Desc P0011,VO,ORD7499,347.18,EUR,22,R018
18-Dec-10,29-Sep-11,FI,P0066,Desc P0066,VO,ORD3148,236.46,EUR,14,R017
03-Sep-09,20-May-10,NL,P0098,Desc P0098,VO,ORD8603,261.12,EUR,19,R012
14-Jun-09,16-Oct-09,NL,P0025,Desc P0025,VO,ORD2751,210.69,EUR,13,R014
18-Apr-09,20-Jan-10,TR,P0039,Desc P0039,VO,ORD9339,361.07,TRY,26,R011
04-Dec-09,22-May-10,FR,P0066,Desc P0066,VO,ORD8145,557.6,EUR,44,R010
02-Jan-10,12-Oct-10,TR,P0033,Desc P0033,VO,ORD4196,280.55,TRY,20,R020
24-Apr-09,25-Jan-10,IT,P0054,Desc P0054,VO,ORD9987,249.23,EUR,24,R004
18-Feb-10,29-Sep-10,SE,P0053,Desc P0053,VO,ORD4772,389.53,SEK,37,R005
19-Jan-10,22-Sep-10,FR,P0065,Desc P0065,VO,ORD9189,237.59,EUR,19,R012
29-Oct-10,28-Jun-11,FR,P0037,Desc P0037,VO,ORD9681,976.75,EUR,49,R002
26-Jan-09,30-Mar-09,SE,P0100,Desc P0100,VO,ORD8351,175.77,SEK,12,R005
25-Jan-10,29-Jun-10,FI,P0012,Desc P0012,VO,ORD9635,350.09,EUR,25,R005
24-Oct-10,23-Apr-11,DE,P0056,Desc P0056,VO,ORD2718,605.83,EUR,49,R001
02-Dec-10,17-May-11,SE,P0024,Desc P0024,VO,ORD1836,493.98,SEK,39,R019
31-May-10,17-Jan-11,IT,P0014,Desc P0014,VO,ORD8958,224.05,EUR,22,R017
14-Nov-09,09-Jun-10,FR,P0013,Desc P0013,VO,ORD5301,225.24,EUR,20,R018
21-May-09,30-Oct-09,TR,P0069,Desc P0069,VO,ORD1838,171.42,TRY,9,R018
24-Sep-09,31-Dec-09,IT,P0021,Desc P0021,VO,ORD2770,389.7,EUR,25,R014
06-Jan-10,25-Apr-10,PL,P0059,Desc P0059,VO,ORD9221,552.32,PLN,32,R003
04-Apr-10,25-Feb-11,NL,P0008,Desc P0008,VO,ORD2946,107.77,EUR,10,R013
27-Nov-09,28-Feb-10,DE,P0008,Desc P0008,VO,ORD2902,320.5,EUR,21,R018
06-Feb-09,01-Nov-09,ES,P0088,Desc P0088,VO,ORD4592,397.55,EUR,21,R002
25-Apr-09,16-Sep-09,IT,P0057,Desc P0057,VO,ORD5309,141.34,EUR,8,R004
10-Feb-09,10-Feb-10,DE,P0026,Desc P0026,VO,ORD1646,109.16,EUR,7,R004
30-Aug-10,26-Feb-11,ES,P0045,Desc P0045,VO,ORD3379,825.33,EUR,48,R012
18-Jul-09,29-Jan-10,IT,P0095,Desc P0095,VO,ORD4434,378.73,EUR,19,R008
03-May-09,12-Mar-10,NL,P0089,Desc P0089,VO,ORD1490,507.67,EUR,28,R011
18-Apr-10,23-Oct-10,TR,P0015,Desc P0015,VO,ORD7395,224.52,TRY,21,R008
03-Mar-10,23-Jul-10,NL,P0020,Desc P0020,VO,ORD1833,482.81,EUR,30,R008
25-May-10,29-Apr-11,FI,P0100,Desc P0100,VO,ORD1636,282.84,EUR,20,R010
04-Aug-10,01-Dec-10,IT,P0048,Desc P0048,VO,ORD2491,594.87,EUR,33,R005
19-Mar-10,17-Feb-11,FI,P0009,Desc P0009,VO,ORD5403,294.27,EUR,29,R015
30-Nov-09,07-May-10,DE,P0042,Desc P0042,VO,ORD6398,62.47,EUR,6,R019
27-Jul-10,20-Apr-11,FI,P0073,Desc P0073,VO,ORD3568,99.15,EUR,7,R002
11-Jun-10,11-Jan-11,PL,P0072,Desc P0072,VO,ORD4028,48.93,PLN,4,R015
12-Mar-09,23-Sep-09,NL,P0037,Desc P0037,VO,ORD1669,709.67,EUR,43,R007
30-Aug-09,05-Apr-10,BE,P0057,Desc P0057,VO,ORD5901,730.95,EUR,50,R001
28-Oct-09,29-Mar-10,SE,P0016,Desc P0016,VO,ORD1324,317.23,SEK,21,R016
14-Feb-09,22-Jan-10,FI,P0099,Desc P0099,VO,ORD8955,176.41,EUR,12,R001
26-Jun-10,30-May-11,PL,P0061,Desc P0061,VO,ORD4890,340.98,PLN,34,R002
28-Jun-10,16-Mar-11,NL,P0048,Desc P0048,VO,ORD7633,695.7,EUR,40,R002
05-Aug-10,03-Apr-11,TR,P0030,Desc P0030,VO,ORD7392,298,TRY,21,R004
26-Apr-09,24-Aug-09,SE,P0072,Desc P0072,VO,ORD2041,416.74,SEK,34,R013
04-Oct-09,09-Sep-10,ES,P0062,Desc P0062,VO,ORD9040,295.46,EUR,28,R018
13-Jan-09,26-May-09,DE,P0071,Desc P0071,VO,ORD2879,388.35,EUR,26,R007
16-Jul-10,28-Dec-10,IT,P0080,Desc P0080,VO,ORD2412,630.15,EUR,37,R003
05-Apr-09,23-Oct-09,FI,P0047,Desc P0047,VO,ORD1750,132.8,EUR,11,R016
15-Dec-10,15-Apr-11,DE,P0093,Desc P0093,VO,ORD3334,167.88,EUR,10,R006
25-Dec-10,21-Oct-11,SE,P0033,Desc P0033,VO,ORD9594,350.88,SEK,25,R011
28-Apr-10,26-Dec-10,FR,P0035,Desc P0035,VO,ORD2142,85.39,EUR,6,R010
14-Jan-10,09-Sep-10,FR,P0077,Desc P0077,VO,ORD2126,57.45,EUR,4,R012
01-Dec-10,28-Mar-11,SE,P0097,Desc P0097,VO,ORD2541,425.56,SEK,34,R013
27-Nov-09,24-Nov-10,TR,P0029,Desc P0029,VO,ORD8453,456.87,TRY,41,R008
25-Feb-09,11-Jan-10,TR,P0097,Desc P0097,VO,ORD6096,87.3,TRY,7,R003
18-Feb-09,13-Jan-10,FR,P0063,Desc P0063,VO,ORD1669,742.55,EUR,40,R014
29-Jan-09,30-Mar-09,NL,P0093,Desc P0093,VO,ORD2510,856.3,EUR,44,R004
21-Apr-10,04-Oct-10,FR,P0018,Desc P0018,VO,ORD3088,435.3,EUR,23,R002
21-Nov-09,27-Mar-10,FI,P0004,Desc P0004,VO,ORD4593,920.77,EUR,48,R012
14-Oct-10,29-Jul-11,SE,P0050,Desc P0050,VO,ORD2974,598.92,SEK,32,R004
07-Nov-10,22-Jul-11,NL,P0041,Desc P0041,VO,ORD6373,463.56,EUR,37,R013
19-Jun-10,30-May-11,FI,P0007,Desc P0007,VO,ORD5858,398.87,EUR,30,R008
30-Oct-09,18-Jul-10,PL,P0097,Desc P0097,VO,ORD7523,70.46,PLN,4,R005
24-Nov-10,07-Feb-11,BE,P0065,Desc P0065,VO,ORD1787,112.77,EUR,6,R019
15-Mar-09,28-Jun-09,ES,P0025,Desc P0025,VO,ORD9963,160.2,EUR,11,R004
12-Jul-10,20-Jun-11,TR,P0051,Desc P0051,VO,ORD6031,512.38,TRY,34,R002
26-Jul-10,10-Jul-11,BE,P0011,Desc P0011,VO,ORD3049,167.63,EUR,9,R003
25-Dec-09,30-Nov-10,FR,P0003,Desc P0003,VO,ORD5138,225.59,EUR,15,R005
12-Nov-10,02-Jun-11,SE,P0058,Desc P0058,VO,ORD7459,737.44,SEK,38,R014
14-Jul-10,11-Jan-11,BE,P0090,Desc P0090,VO,ORD1173,620.73,EUR,41,R004
01-Jan-10,10-Jul-10,FR,P0056,Desc P0056,VO,ORD6855,493.75,EUR,25,R015
03-Aug-10,03-Mar-11,FI,P0096,Desc P0096,VO,ORD9136,188.46,EUR,11,R020
19-Oct-09,10-Apr-10,IT,P0014,Desc P0014,VO,ORD1470,278.67,EUR,21,R006
27-Jul-10,26-Mar-11,IT,P0041,Desc P0041,VO,ORD3438,508.93,EUR,50,R006
27-Oct-09,23-Apr-10,IT,P0001,Desc P0001,VO,ORD4668,148.68,EUR,11,R011
07-Apr-09,23-Mar-10,IT,P0093,Desc P0093,VO,ORD6667,14.77,EUR,1,R014
03-Mar-10,24-Dec-10,TR,P0061,Desc P0061,VO,ORD7989,703.37,TRY,44,R005
09-Nov-09,26-Jun-10,NL,P0056,Desc P0056,VO,ORD6391,239.88,EUR,14,R004
20-Oct-10,24-Mar-11,FR,P0044,Desc P0044,VO,ORD8210,332.3,EUR,30,R006
03-Mar-09,28-Dec-09,SE,P0031,Desc P0031,VO,ORD7039,570.4,SEK,35,R011
08-Nov-10,23-Mar-11,PL,P0091,Desc P0091,VO,ORD5693,365.09,PLN,28,R010
13-Jul-09,21-Jan-10,NL,P0062,Desc P0062,VO,ORD1837,248.41,EUR,14,R013
05-Nov-09,14-Apr-10,TR,P0096,Desc P0096,VO,ORD9855,161.54,TRY,9,R001
06-Jul-09,14-Jun-10,SE,P0088,Desc P0088,VO,ORD1715,656.29,SEK,36,R018
20-Aug-10,02-Nov-10,BE,P0068,Desc P0068,VO,ORD1994,605.94,EUR,35,R008
27-Mar-10,25-Feb-11,DE,P0039,Desc P0039,VO,ORD8100,500.49,EUR,31,R018
21-Sep-10,08-Jul-11,FI,P0015,Desc P0015,VO,ORD5423,469.27,EUR,34,R017
17-Jan-09,09-Jan-10,FR,P0040,Desc P0040,VO,ORD4176,113.91,EUR,10,R012
01-Feb-09,22-Dec-09,ES,P0035,Desc P0035,VO,ORD2985,837.21,EUR,44,R006
13-Sep-09,09-Jan-10,PL,P0011,Desc P0011,VO,ORD9402,70.73,PLN,7,R009
13-Nov-10,16-Aug-11,IT,P0095,Desc P0095,VO,ORD6603,714.33,EUR,41,R013
16-Aug-10,17-Jul-11,IT,P0091,Desc P0091,VO,ORD8571,715.97,EUR,38,R007
17-Nov-10,15-Feb-11,TR,P0040,Desc P0040,VO,ORD3846,521.52,TRY,44,R020
24-Nov-09,19-Oct-10,DE,P0037,Desc P0037,VO,ORD3541,407.4,EUR,23,R003
04-Nov-09,26-Feb-10,PL,P0089,Desc P0089,VO,ORD9076,410.34,PLN,21,R001
07-Feb-10,12-May-10,BE,P0071,Desc P0071,VO,ORD9413,142.27,EUR,10,R007
25-Jan-09,14-Nov-09,SE,P0038,Desc P0038,VO,ORD3555,261.07,SEK,23,R018
26-Jan-09,02-Sep-09,FI,P0055,Desc P0055,VO,ORD5306,319.24,EUR,16,R003
15-Oct-09,23-Aug-10,SE,P0033,Desc P0033,VO,ORD3498,575.17,SEK,31,R013
21-Sep-10,18-Jan-11,IT,P0068,Desc P0068,VO,ORD9091,297.63,EUR,17,R019
12-Apr-09,11-Oct-09,BE,P0089,Desc P0089,VO,ORD2381,401.86,EUR,39,R017
17-Oct-10,09-Mar-11,PL,P0039,Desc P0039,VO,ORD3280,266.98,PLN,21,R014
03-Jan-10,04-Jul-10,SE,P0023,Desc P0023,VO,ORD9742,331.97,SEK,22,R009
09-May-09,10-Nov-09,FR,P0055,Desc P0055,VO,ORD2563,124.52,EUR,12,R002
02-Dec-09,11-Apr-10,TR,P0012,Desc P0012,VO,ORD1318,244.1,TRY,22,R009
26-Nov-09,25-Apr-10,DE,P0100,Desc P0100,VO,ORD2888,82.26,EUR,5,R016
05-Nov-09,15-Apr-10,BE,P0061,Desc P0061,VO,ORD5637,38.69,EUR,3,R020
29-Dec-09,10-Aug-10,FI,P0031,Desc P0031,VO,ORD9150,621.52,EUR,42,R005
26-Dec-10,30-Jun-11,FI,P0004,Desc P0004,VO,ORD8795,850.47,EUR,48,R011
04-Jan-09,07-Dec-09,ES,P0059,Desc P0059,VO,ORD6029,551.29,EUR,36,R017
13-Jul-09,24-May-10,FI,P0068,Desc P0068,VO,ORD9120,292.51,EUR,16,R017
22-Oct-09,15-Sep-10,ES,P0090,Desc P0090,VO,ORD1697,443.79,EUR,37,R002
09-Jul-10,05-May-11,FI,P0054,Desc P0054,VO,ORD2861,365.28,EUR,19,R005
19-Dec-10,29-Nov-11,TR,P0097,Desc P0097,VO,ORD8966,515.37,TRY,49,R009
13-Nov-09,05-Jun-10,TR,P0010,Desc P0010,VO,ORD3671,411.92,TRY,31,R017
04-Mar-09,06-Jun-09,BE,P0095,Desc P0095,VO,ORD8290,570.14,EUR,43,R018
31-Dec-09,09-Jun-10,TR,P0064,Desc P0064,VO,ORD9023,685.07,TRY,44,R016
07-Jun-10,15-Apr-11,DE,P0097,Desc P0097,VO,ORD5467,53.36,EUR,4,R001
27-Apr-10,30-Aug-10,FI,P0042,Desc P0042,VO,ORD1333,342.38,EUR,34,R002
23-Oct-10,07-Mar-11,ES,P0052,Desc P0052,VO,ORD8490,545.31,EUR,30,R002
30-May-09,15-Feb-10,ES,P0096,Desc P0096,VO,ORD9769,501.97,EUR,29,R010
02-Feb-10,19-Jan-11,FI,P0024,Desc P0024,VO,ORD6583,638.01,EUR,34,R014
16-Apr-10,04-Mar-11,NL,P0009,Desc P0009,VO,ORD9779,598.29,EUR,43,R012
04-Apr-10,11-Aug-10,NL,P0060,Desc P0060,VO,ORD6761,281.7,EUR,18,R004
21-Dec-09,16-Apr-10,TR,P0057,Desc P0057,VO,ORD4909,467.8,TRY,39,R014
30-Apr-09,25-Apr-10,FR,P0081,Desc P0081,VO,ORD6687,833.34,EUR,50,R006
31-Jan-09,05-Nov-09,PL,P0067,Desc P0067,VO,ORD7423,297.5,PLN,15,R009
16-Jan-09,02-Nov-09,FR,P0059,Desc P0059,VO,ORD1735,662.43,EUR,48,R016
11-Aug-09,11-Apr-10,IT,P0077,Desc P0077,VO,ORD6673,158.22,EUR,12,R020
01-Mar-10,21-Aug-10,FI,P0029,Desc P0029,VO,ORD2281,188.76,EUR,13,R005
18-Apr-10,01-Jan-11,FI,P0053,Desc P0053,VO,ORD1490,443.01,EUR,37,R018
25-May-10,15-Apr-11,NL,P0091,Desc P0091,VO,ORD9922,409.46,EUR,24,R019
10-Sep-10,23-Jan-11,FR,P0060,Desc P0060,VO,ORD9723,639.63,EUR,38,R018
06-Jul-09,25-Feb-10,TR,P0045,Desc P0045,VO,ORD6919,609.87,TRY,41,R013
13-Dec-09,26-Sep-10,SE,P0029,Desc P0029,VO,ORD2333,235.84,SEK,20,R019
01-Jun-10,26-Feb-11,TR,P0093,Desc P0093,VO,ORD9611,744.48,TRY,50,R016
25-Aug-10,13-Dec-10,NL,P0015,Desc P0015,VO,ORD8174,217.91,EUR,20,R017
10-May-09,02-Nov-09,SE,P0020,Desc P0020,VO,ORD5141,688.83,SEK,48,R012
22-Feb-09,20-Nov-09,SE,P0058,Desc P0058,VO,ORD9969,220.5,SEK,19,R007
24-Apr-10,20-Oct-10,BE,P0056,Desc P0056,VO,ORD1381,415.65,EUR,28,R005
21-Feb-10,24-Sep-10,TR,P0008,Desc P0008,VO,ORD5691,436.36,TRY,34,R019
16-Apr-09,30-Mar-10,FR,P0096,Desc P0096,VO,ORD5943,449.32,EUR,27,R001
16-Mar-10,03-Sep-10,ES,P0086,Desc P0086,VO,ORD6987,234.59,EUR,12,R006
31-Aug-09,28-Dec-09,FR,P0050,Desc P0050,VO,ORD2511,399.88,EUR,37,R012
21-Sep-09,06-Sep-10,FR,P0036,Desc P0036,VO,ORD9750,304.28,EUR,19,R010
17-Jun-09,16-Oct-09,BE,P0040,Desc P0040,VO,ORD9821,226.32,EUR,16,R018
04-Jul-09,21-Nov-09,BE,P0055,Desc P0055,VO,ORD6575,300.29,EUR,22,R003
30-Apr-10,31-Mar-11,FR,P0089,Desc P0089,VO,ORD7075,352.77,EUR,19,R019
15-Oct-10,31-Mar-11,FR,P0046,Desc P0046,VO,ORD2359,157.91,EUR,11,R018
13-Nov-09,31-Jan-10,NL,P0041,Desc P0041,VO,ORD9104,587.01,EUR,43,R018
04-Jun-10,11-Nov-10,TR,P0036,Desc P0036,VO,ORD1071,435.78,TRY,28,R002
11-Jul-09,17-Dec-09,SE,P0099,Desc P0099,VO,ORD3545,492.23,SEK,47,R003
28-Nov-09,06-Feb-10,NL,P0062,Desc P0062,VO,ORD9255,163.08,EUR,11,R016
28-Sep-09,17-Mar-10,TR,P0063,Desc P0063,VO,ORD5774,304.27,TRY,18,R015
11-Aug-09,16-May-10,SE,P0003,Desc P0003,VO,ORD1603,435.97,SEK,30,R017
21-Jun-10,18-Apr-11,PL,P0059,Desc P0059,VO,ORD1159,723.68,PLN,37,R009
28-Feb-09,20-Aug-09,TR,P0080,Desc P0080,VO,ORD5117,335.61,TRY,33,R003
12-Oct-09,17-Jul-10,NL,P0029,Desc P0029,VO,ORD7022,434.01,EUR,42,R006
04-Dec-10,22-Sep-11,DE,P0005,Desc P0005,VO,ORD9749,658.89,EUR,40,R004
31-Jan-09,05-Dec-09,BE,P0094,Desc P0094,VO,ORD1635,355.69,EUR,22,R013
01-Jun-10,21-Oct-10,IT,P0072,Desc P0072,VO,ORD3073,598.07,EUR,49,R018
20-Feb-09,27-Jan-10,PL,P0044,Desc P0044,VO,ORD7039,202.54,PLN,18,R013
08-Jan-09,28-Apr-09,NL,P0045,Desc P0045,VO,ORD9978,743.85,EUR,45,R003
03-Jul-09,14-Dec-09,NL,P0005,Desc P0005,VO,ORD6599,416.97,EUR,24,R001
05-Aug-10,21-Mar-11,IT,P0046,Desc P0046,VO,ORD1260,254.79,EUR,22,R009
02-Jun-10,13-Mar-11,TR,P0076,Desc P0076,VO,ORD8267,424.36,TRY,31,R008
26-Apr-10,04-Aug-10,FI,P0040,Desc P0040,VO,ORD3058,673.22,EUR,36,R012
14-Jun-09,04-May-10,PL,P0013,Desc P0013,VO,ORD2405,318.97,PLN,16,R003
19-Jun-09,02-Mar-10,DE,P0018,Desc P0018,VO,ORD2714,490.41,EUR,45,R011
28-May-10,17-Apr-11,IT,P0077,Desc P0077,VO,ORD4845,383.14,EUR,36,R019
11-Mar-10,16-Jan-11,PL,P0011,Desc P0011,VO,ORD9626,530.87,PLN,29,R010
06-Aug-10,11-Mar-11,IT,P0076,Desc P0076,VO,ORD9153,48.83,EUR,3,R012
24-Apr-09,28-Mar-10,IT,P0060,Desc P0060,VO,ORD9484,277.04,EUR,18,R014
02-Mar-10,13-Jan-11,TR,P0001,Desc P0001,VO,ORD6277,172.1,TRY,11,R016
17-Jul-09,24-Apr-10,PL,P0067,Desc P0067,VO,ORD2473,405.63,PLN,30,R011
28-Aug-10,05-Mar-11,ES,P0009,Desc P0009,VO,ORD4792,273.87,EUR,23,R016
13-Jun-10,30-Nov-10,IT,P0040,Desc P0040,VO,ORD6387,491.17,EUR,32,R008
03-Nov-09,19-Apr-10,SE,P0026,Desc P0026,VO,ORD5502,877.51,SEK,48,R011
16-Oct-10,08-May-11,DE,P0033,Desc P0033,VO,ORD5713,554.94,EUR,37,R019
27-Sep-09,24-Apr-10,PL,P0054,Desc P0054,VO,ORD3416,50.21,PLN,5,R006
06-Mar-10,27-Aug-10,ES,P0028,Desc P0028,VO,ORD5826,182.87,EUR,12,R013
02-May-10,02-Sep-10,FI,P0098,Desc P0098,VO,ORD1720,638.58,EUR,50,R009
30-Apr-09,19-Jan-10,IT,P0029,Desc P0029,VO,ORD1337,331.65,EUR,25,R013
14-May-10,22-Aug-10,ES,P0073,Desc P0073,VO,ORD8320,261.55,EUR,22,R001
17-Jul-09,05-Dec-09,IT,P0063,Desc P0063,VO,ORD4783,99.99,EUR,7,R017
04-Aug-10,30-Jul-11,PL,P0081,Desc P0081,VO,ORD2858,419.51,PLN,27,R010
16-Dec-09,21-Nov-10,ES,P0074,Desc P0074,VO,ORD2520,418.43,EUR,34,R006
23-Aug-10,20-Jul-11,DE,P0019,Desc P0019,VO,ORD6106,84.12,EUR,6,R015
30-Oct-09,05-Apr-10,TR,P0055,Desc P0055,VO,ORD4605,741.6,TRY,46,R015
11-Sep-10,25-Feb-11,IT,P0100,Desc P0100,VO,ORD8246,358.34,EUR,27,R015
14-Sep-09,31-Jul-10,NL,P0065,Desc P0065,VO,ORD2522,99.27,EUR,5,R014
18-Aug-10,10-Nov-10,ES,P0059,Desc P0059,VO,ORD1489,194.4,EUR,12,R007
30-Jan-09,20-Sep-09,SE,P0056,Desc P0056,VO,ORD5601,766.47,SEK,45,R017
28-Sep-10,11-Feb-11,FI,P0082,Desc P0082,VO,ORD2439,310.29,EUR,28,R006
06-Oct-10,28-Apr-11,ES,P0078,Desc P0078,VO,ORD9962,40.75,EUR,4,R002
11-Aug-09,07-Nov-09,FI,P0051,Desc P0051,VO,ORD6672,299.39,EUR,21,R018
18-Dec-10,01-Jul-11,ES,P0093,Desc P0093,VO,ORD4148,479.4,EUR,28,R003
27-Jul-10,15-Jan-11,ES,P0036,Desc P0036,VO,ORD7076,447.02,EUR,41,R019
05-Sep-10,14-Mar-11,PL,P0078,Desc P0078,VO,ORD7297,527.33,PLN,45,R020
30-Jan-09,16-Aug-09,SE,P0097,Desc P0097,VO,ORD3452,226.29,SEK,17,R005
04-Nov-09,09-Apr-10,DE,P0063,Desc P0063,VO,ORD8116,748.98,EUR,40,R007
13-Oct-10,24-Apr-11,IT,P0069,Desc P0069,VO,ORD8816,682.03,EUR,44,R002
03-Sep-09,13-Jul-10,BE,P0046,Desc P0046,VO,ORD9312,133.56,EUR,9,R008
26-Mar-10,13-Feb-11,TR,P0030,Desc P0030,VO,ORD2170,487.85,TRY,40,R006
13-Dec-09,03-Aug-10,ES,P0066,Desc P0066,VO,ORD3078,560.4,EUR,34,R004
26-Mar-09,28-Nov-09,FI,P0013,Desc P0013,VO,ORD1664,617.58,EUR,42,R010
28-Jul-09,30-Dec-09,DE,P0067,Desc P0067,VO,ORD1887,91.17,EUR,6,R015
24-Jan-10,16-Apr-10,TR,P0048,Desc P0048,VO,ORD8103,101.45,TRY,8,R009
21-Oct-10,02-Aug-11,ES,P0079,Desc P0079,VO,ORD3793,629.43,EUR,44,R007
22-Nov-10,22-Feb-11,NL,P0035,Desc P0035,VO,ORD8793,39.84,EUR,2,R016
18-Jan-10,05-Dec-10,BE,P0034,Desc P0034,VO,ORD8445,409.27,EUR,31,R012
20-Jan-10,21-May-10,NL,P0018,Desc P0018,VO,ORD5429,413.25,EUR,24,R012
27-Dec-10,14-Sep-11,NL,P0039,Desc P0039,VO,ORD1380,289.68,EUR,23,R015
29-Jul-09,09-Oct-09,IT,P0072,Desc P0072,VO,ORD7353,416.79,EUR,35,R008
16-Nov-09,29-Oct-10,SE,P0039,Desc P0039,VO,ORD7864,132.14,SEK,7,R020
22-Mar-09,16-Mar-10,TR,P0020,Desc P0020,VO,ORD7474,573.43,TRY,45,R016
01-Mar-10,30-Sep-10,BE,P0054,Desc P0054,VO,ORD6162,507.66,EUR,34,R020
20-Oct-09,17-Oct-10,ES,P0019,Desc P0019,VO,ORD1222,563.6,EUR,32,R010
30-Sep-09,23-May-10,FR,P0074,Desc P0074,VO,ORD5398,617.73,EUR,47,R010
28-Sep-10,03-Sep-11,DE,P0058,Desc P0058,VO,ORD1129,779.68,EUR,39,R019
01-Feb-10,20-Jun-10,SE,P0093,Desc P0093,VO,ORD3334,640.88,SEK,37,R017
30-Jul-10,27-Jan-11,NL,P0060,Desc P0060,VO,ORD5802,453.86,EUR,27,R018
30-Jan-09,14-Jul-09,SE,P0048,Desc P0048,VO,ORD6735,55.15,SEK,3,R013
